label,t,r,points,kTeams,scoringDiscAbs,minScoringDiscAbs,discSource,isSolvable,baselineUnlocked,baselineDiscAbs
24T12967,12967,24,0.020853,6,27284925150963805834152631013873933721018978259300736202122205331456,997460200424829299751559546108384239897542656,exact_nfdisc,True,,
24T12971,12971,0,5.8e-05,15,12796962890786353513252690527671812096,199952545168536773644573289494872064,exact_nfdisc,True,,
24T12971,12971,8,1e-06,20,198277567300281789292585637003548157027926939795456,199952545168536773644573289494872064,exact_nfdisc,True,,
24T12971,12971,12,0.000113,14,12796962890786353513252690527671812096000000000000,2331221183102405884154934854233436206172995584,exact_nfdisc,True,,
24T12971,12971,16,5.5e-05,15,204751406252581656212043048442748993536000000000000,2331221183102405884154934854233436206172995584,exact_nfdisc,True,,
24T12971,12971,24,0.5,2,55507844202272106196626789433603371131082330088263848956767017149049266364204810116847852584960000000000,55507844202272106196626789433603371131082330088263848956767017149049266364204810116847852584960000000000,exact_nfdisc,True,,
24T12978,12978,0,0.001659,10,48573612360497630575876751193652225638400,36683913331323795561721846824960000,exact_nfdisc,True,,
24T12978,12978,4,0.051118,5,28495276450393067598788560156914268060457631744000000000000,645350228161880532271862913277643311137423360000,exact_nfdisc,True,,
24T12978,12978,8,0.025263,6,9072106841504092607909484116187161354794171342258176,1008359731502938331674785801996317673652224,exact_nfdisc,True,,
24T12978,12978,12,0.051774,5,1867466437452960078154207078443533471610151353974784,2967021704539053269344914635247216582721536,exact_nfdisc,True,,
24T12978,12978,16,0.007098,8,9072106841504092607909484116187161354794171342258176,161337557040470133067965728319410827784355840000,exact_nfdisc,True,,
24T12978,12978,20,0.059682,5,116716652340810004884637942402720841975634459623424,645350228161880532271862913277643311137423360000,exact_nfdisc,True,,
24T12982,12982,8,0.0,24,68127873808129861331299743604151645372416,74355806471676231552168826779992064,exact_nfdisc,True,,
24T12982,12982,12,6e-06,18,9772042678461271467348614594277869705232384,74355806471676231552168826779992064,exact_nfdisc,True,,
24T12982,12982,16,0.0,23,68127873808129861331299743604151645372416,5767922580150455883873092245508849664,exact_nfdisc,True,,
24T12985,12985,0,0.097999,4,2111980590197416261394375990029398060643699018125053257440573826269184000000,113199983051870778225918211340720044514519678461215974096896,exact_nfdisc,True,,
24T12985,12985,4,0.204164,3,2111980590197416261394375990029398060643699018125053257440573826269184000000,32680354388252814721252767809363916785061075366807989729099776,exact_nfdisc,True,,
24T12985,12985,12,7.5e-05,14,2111980590197416261394375990029398060643699018125053257440573826269184000000,35135785805409253014136186108229841378145813504,exact_nfdisc,True,,
24T12985,12985,20,0.183308,3,2111980590197416261394375990029398060643699018125053257440573826269184000000,17001903919227972921271484061706238226774786749491024561,exact_nfdisc,True,,
24T12985,12985,24,0.196586,3,2111980590197416261394375990029398060643699018125053257440573826269184000000,170293386971214765863518145482882239558414425375181767704576,exact_nfdisc,True,,
24T12986,12986,0,2.2e-05,16,221313521317517329311338447626077953064960000,186649697046143491373258506240000,exact_nfdisc,True,,
24T12986,12986,8,1.3e-05,17,221313521317517329311338447626077953064960000,11309425430488221015752468070400000000,exact_nfdisc,True,,
24T12986,12986,16,3e-06,19,553283803293793323278346119065194882662400000000,11580851640819938320130527304089600000000,exact_nfdisc,True,,
24T12988,12988,0,0.007812,8,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12988,12988,4,0.007812,8,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12988,12988,12,0.007812,8,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12988,12988,16,0.001953,10,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12993,12993,0,1.3e-05,17,16198452387660942208232360771584000000,11040684265359181219774464000000,exact_nfdisc,True,,
24T12993,12993,8,7e-06,18,259175238202575075331717772345344000000,5290624873512421222261544372404224,exact_nfdisc,True,,
24T12993,12993,16,6e-05,15,259175238202575075331717772345344000000,32277941189042571534563671045166015625,exact_nfdisc,True,,
24T12994,12994,0,0.0,30,770149071502053376000000000000,26205409185685007666202906624,exact_nfdisc,True,,
24T12994,12994,4,0.0,22,6893932799160244619985289216000000000000,2752869276333389521000000000000,exact_nfdisc,True,,
24T12994,12994,8,0.0,24,2591752382025750753317177723453440000,3241631858688747606016000000000000,exact_nfdisc,True,,
24T12994,12994,12,6e-06,18,6575784545411779924139254361161438593024,2042836619131712141411504150390625,exact_nfdisc,True,,
24T12994,12994,16,0.0,22,2591752382025750753317177723453440000,73192610405992225701958437744140625,exact_nfdisc,True,,
24T12994,12994,20,8e-06,18,6893932799160244619985289216000000000000,3889179597795971172230233542706379882496,exact_nfdisc,True,,
24T12994,12994,24,0.000116,14,573470870024405536759710791169399733616640000,2488709740496848307814689406976000000000000,exact_nfdisc,True,,
24T13000,13000,4,0.023207,6,2305879166973172776666158989551167746496928926897061303986289639424,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T13000,13000,8,0.010605,7,4085005602922160937403477285688256284151845906662684820751255259907620864,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T13006,13006,0,0.000818,10,74202712824733083926701927208985489268501801729754012913226196354662662527142496194002944000000000000,1736676829137789907705921287079779163196569,exact_nfdisc,True,,
24T13006,13006,24,0.5,2,229191353108514813024137354877069284400431104000000000000,229191353108514813024137354877069284400431104000000000000,exact_nfdisc,True,,
24T13008,13008,0,0.000816,10,5342099446916480818887326528397113455383913063106863871120847701364476653818177082315487539389005824,453121557606686582449375697647837825204224,exact_nfdisc,True,,
24T13008,13008,4,0.000926,10,20867575964517503198778619251551224435093410402761186996565811333454986928977254227794873200738304,13235788308818788547614049217962169528330747904,exact_nfdisc,True,,
24T13008,13008,8,0.000231,12,20867575964517503198778619251551224435093410402761186996565811333454986928977254227794873200738304,13235788308818788547614049217962169528330747904,exact_nfdisc,True,,
24T13008,13008,12,0.004017,8,20867575964517503198778619251551224435093410402761186996565811333454986928977254227794873200738304,108957694405676618153417848413535149952785581670400,exact_nfdisc,True,,
24T13008,13008,16,0.003905,8,20867575964517503198778619251551224435093410402761186996565811333454986928977254227794873200738304,4358307776227064726136713936541405998111423266816,exact_nfdisc,True,,
24T13010,13010,0,0.093221,4,1352959779026228517132937919131245838590917618740232192,23412265571589903895605083635712000000000,exact_nfdisc,True,,
24T13016,13016,8,7e-06,17,2085176257463840697747999027842283295629395721426929298359164712406164176896,2025498190011682724652279307064836096,exact_nfdisc,True,,
24T13016,13016,12,3e-06,19,504251513032256534225234714368523429115592704,10554550715782815108546184322498953216,exact_nfdisc,True,,
24T13016,13016,16,2e-06,20,691703035709542570953682735759291397963776,6684474805113543910840790441500082176,exact_nfdisc,True,,
24T13016,13016,24,0.008147,7,1496618436920759899395344982625484998193968836750920959411751726122039620053339928887121936384,3827248276055195540338813556180191033201122082816,exact_nfdisc,True,,
24T13019,13019,8,0.000154,13,37587842616936098783747260422967502980893073062896861184,133649321328640000000000000000000000,exact_nfdisc,True,,
24T13019,13019,12,1.9e-05,16,37587842616936098783747260422967502980893073062896861184,7385568016523464219726562500000000,exact_nfdisc,True,,
24T13019,13019,16,0.0002,13,37587842616936098783747260422967502980893073062896861184,3762615214000861313491854220838509088505593856,exact_nfdisc,True,,
24T13020,13020,24,0.197768,3,340844162517723821601591488756267332444694214718111515744567033856,6934057588201135195147529248729012168323122996445184,exact_nfdisc,True,,
24T13026,13026,0,0.000413,11,230979651600052558577030546042961869394234877089464417876250515760806635805756882944,198672241463797232629825107794661376,exact_nfdisc,True,,
24T13026,13026,8,1.4e-05,17,17148762754668659534189334800321469393903026176,261669353556345512911824566655295858671616,exact_nfdisc,True,,
24T13026,13026,12,5.4e-05,15,158618758944697027068286620658655258826533502976,314929415282987465337095943937494473506816,exact_nfdisc,True,,
24T13026,13026,24,0.006231,8,4121844279993921542270574575819005936449712535394923922805265268736,135311986689220719349989796644575348144673343884230656,exact_nfdisc,True,,
24T13027,13027,0,0.000382,12,26393699844897802289517947319746560000000000,10022914540496472631658618074169344,exact_nfdisc,True,,
24T13027,13027,12,0.0004,11,2421602934363624318252903377244053774508358754851525552794127737850866719885386076296328577098250304000000000000000000,1142437545074307900002973456736976896000000000000,exact_nfdisc,True,,
24T13027,13027,16,0.001806,10,1375555039172343875255717615287703965696000000000000,188810396205517366092136112047296288209422673049,exact_nfdisc,True,,
24T13028,13028,0,0.0,24,42200233564403521125146718476697600000000,31377599657153766046590566400,exact_nfdisc,True,,
24T13028,13028,16,0.000379,12,204242719711004923798293408128272030516666957824,5291588565961676034903881656970897241,exact_nfdisc,True,,
24T13028,13028,24,0.000106,14,2620440701306615087491347879012848960419034824704,963521724428886106628984637382371731046400,exact_nfdisc,True,,
24T13033,13033,0,0.000162,13,2372621641035882489446400000000000000000000,11571923203518370789294342144,exact_nfdisc,True,,
24T13033,13033,4,0.000178,13,2372621641035882489446400000000000000000000,6842778944689645527228759765625,exact_nfdisc,True,,
24T13033,13033,12,0.001766,10,2372621641035882489446400000000000000000000,203075625582944472634691584000000000000,exact_nfdisc,True,,
24T13033,13033,16,0.000835,11,2372621641035882489446400000000000000000000,1643483017348444473746590057308880896,exact_nfdisc,True,,
24T13033,13033,20,0.000784,11,34002298059739713273226205939495551969615115452416,6047796576989830164434146697701780094976,exact_nfdisc,True,,
24T13033,13033,24,0.007812,8,826544218801700193697821722195478219587584,826544218801700193697821722195478219587584,exact_nfdisc,True,,
24T13038,13038,8,2.4e-05,16,47153663859246240936966056983687254251684233216,1510047040328059981561577749872640000,exact_nfdisc,True,,
24T13038,13038,12,2.3e-05,16,9346656346432061620666498513476839091946624743885697449984,184193999450180628660023660092528336920641536,exact_nfdisc,True,,
24T13038,13038,16,5.8e-05,15,47153663859246240936966056983687254251684233216,172861751437132406388947985692304425567125504,exact_nfdisc,True,,
24T13040,13040,0,0.03125,6,140525103067372005249664429341894729483157504,140525103067372005249664429341894729483157504,exact_nfdisc,True,,
24T13040,13040,4,0.011689,7,897129991034918514157950621744311234247786496,4261223031150152458523444336656384,exact_nfdisc,True,,
24T13040,13040,8,0.027193,6,140525103067372005249664429341894729483157504,260490243498492777391343373266760761344,exact_nfdisc,True,,
24T13040,13040,24,0.019257,6,8118419508633731329638278935684028984582009978032458184865304185393331945829128208384,21051718471690880282368196217881152447682988271206400,exact_nfdisc,True,,
24T13044,13044,0,0.0,35,6320298137456137998460518400000000000000,279962157341353313770714169344,exact_nfdisc,True,,
24T13044,13044,4,3e-06,19,6320298137456137998460518400000000000000,4479394517461653020331426709504,exact_nfdisc,True,,
24T13044,13044,8,0.0,34,11252938567263318137274222218083920003465216,69438803670106214400000000000000,exact_nfdisc,True,,
24T13044,13044,12,1e-06,21,6320298137456137998460518400000000000000,376719125357636094001562500000000,exact_nfdisc,True,,
24T13044,13044,16,0.0,36,6320298137456137998460518400000000000000,1401771865455763905779814062500000000,exact_nfdisc,True,,
24T13044,13044,20,0.000119,14,6320298137456137998460518400000000000000,693033826830187177158157294927978515625,exact_nfdisc,True,,
24T13044,13044,24,3.1e-05,16,6320298137456137998460518400000000000000,6320298137456137998460518400000000000000,exact_nfdisc,True,,
24T13047,13047,0,0.0,22,34221987498184524229251787768811343533062974603264,3738620652480585335411483440316416,exact_nfdisc,True,,
24T13047,13047,8,3e-06,19,31995244980142498808711248944353501390045184,13813057213530058581761613997080576,exact_nfdisc,True,,
24T13047,13047,12,2e-06,20,2400798956416217711513952201858152562425856,682261194200947978401896166521307136,exact_nfdisc,True,,
24T13047,13047,16,2.7e-05,16,31995244980142498808711248944353501390045184,173270989686521054849617685979378745344,exact_nfdisc,True,,
24T13053,13053,8,0.011458,7,4992482097611272996972390398838974700955712655261696,81421217216372161120001284881446404096,exact_nfdisc,True,,
24T13053,13053,12,0.028374,5,1180133342539816126616348817530696833532145412388888741509390035175870093721760642920058505776127279104,21856341571551911735953015627736971423070027776,exact_nfdisc,True,,
24T13053,13053,20,0.014187,6,1180133342539816126616348817530696833532145412388888741509390035175870093721760642920058505776127279104,21856341571551911735953015627736971423070027776,exact_nfdisc,True,,
24T13054,13054,0,1.2e-05,17,412719837223811725216076624218154919264256,119903030391681435290837960359936,exact_nfdisc,True,,
